neighborhood,rec_id,year,population
Toumey Park,HISPPI,2019,0
Toumey Park,HISPOTH,2019,549
Toumey Park,HISPMLT,2019,82
Toumey Park,HWHITE,2010,507
Toumey Park,HBLACK,2010,19
Toumey Park,HAMERIND,2010,29
Toumey Park,HASIAN,2010,0
Toumey Park,HPACIFIC,2010,0
Toumey Park,HOTHRACE,2010,462
Toumey Park,HRACE2UP,2010,71
Toumey Park,HRACEBAS,2010,1088
Toumey Park,H1RACE,2010,1017
Toumey Park,HADRBASE,2010,676
Toumey Park,HAD1RACE,2010,627
Toumey Park,U18RBASE,2010,665
Toumey Park,NONHISP,2019,1075
El Encanto Estates,WHITE,2019,283
El Encanto Estates,BLACK,2019,5
El Encanto Estates,AMERIND,2019,4
El Encanto Estates,ASIAN,2019,14
El Encanto Estates,PACIFIC,2019,0
El Encanto Estates,OTHRACE,2019,15
El Encanto Estates,RACE2UP,2019,12
El Encanto Estates,HISPPOP,2019,68
El Encanto Estates,MINORITY,2019,96
El Encanto Estates,WHITE,2010,286
El Encanto Estates,BLACK,2010,4
El Encanto Estates,AMERIND,2010,4
El Encanto Estates,ASIAN,2010,10
El Encanto Estates,PACIFIC,2010,0
El Encanto Estates,OTHRACE,2010,12
El Encanto Estates,RACE2UP,2010,10
El Encanto Estates,HISPPOP,2010,55
El Encanto Estates,MINORITY,2010,78
El Encanto Estates,DIVINDX,2010,44.8
El Encanto Estates,HISPWHT,2019,46
El Encanto Estates,HISPBLK,2019,1
El Encanto Estates,HISPAI,2019,1
El Encanto Estates,HISPASN,2019,0
El Encanto Estates,HISPPI,2019,0
El Encanto Estates,HISPOTH,2019,15
El Encanto Estates,HISPMLT,2019,4
El Encanto Estates,HWHITE,2010,37
El Encanto Estates,HBLACK,2010,1
El Encanto Estates,HAMERIND,2010,1
El Encanto Estates,HASIAN,2010,0
El Encanto Estates,HPACIFIC,2010,0
El Encanto Estates,HOTHRACE,2010,12
El Encanto Estates,HRACE2UP,2010,3
El Encanto Estates,HRACEBAS,2010,54
El Encanto Estates,H1RACE,2010,51
El Encanto Estates,HADRBASE,2010,43
El Encanto Estates,HAD1RACE,2010,41
El Encanto Estates,U18RBASE,2010,39
El Encanto Estates,NONHISP,2019,266
Colonia Solana,WHITE,2019,255
Colonia Solana,BLACK,2019,8
Colonia Solana,AMERIND,2019,0
Colonia Solana,ASIAN,2019,8
Colonia Solana,PACIFIC,2019,0
Colonia Solana,OTHRACE,2019,5
Colonia Solana,RACE2UP,2019,8
Colonia Solana,HISPPOP,2019,54
Colonia Solana,MINORITY,2019,73
Colonia Solana,WHITE,2010,250
Colonia Solana,BLACK,2010,6
Colonia Solana,AMERIND,2010,0
Colonia Solana,ASIAN,2010,6
Colonia Solana,PACIFIC,2010,0
Colonia Solana,OTHRACE,2010,4
Colonia Solana,RACE2UP,2010,6
Colonia Solana,HISPPOP,2010,42
Colonia Solana,MINORITY,2010,58
Colonia Solana,DIVINDX,2010,37.9
Colonia Solana,HISPWHT,2019,44
Colonia Solana,HISPBLK,2019,2
Colonia Solana,HISPAI,2019,0
Colonia Solana,HISPASN,2019,0
Colonia Solana,HISPPI,2019,0
Colonia Solana,HISPOTH,2019,5
Colonia Solana,HISPMLT,2019,3
Colonia Solana,HWHITE,2010,35
Colonia Solana,HBLACK,2010,1
Colonia Solana,HAMERIND,2010,0
Colonia Solana,HASIAN,2010,0
Colonia Solana,HPACIFIC,2010,0
Colonia Solana,HOTHRACE,2010,4
Colonia Solana,HRACE2UP,2010,2
Colonia Solana,HRACEBAS,2010,42
Colonia Solana,H1RACE,2010,40
Colonia Solana,HADRBASE,2010,36
Colonia Solana,HAD1RACE,2010,34
Colonia Solana,U18RBASE,2010,31
Colonia Solana,NONHISP,2019,230
Winterhaven,WHITE,2019,472
Winterhaven,BLACK,2019,23
Winterhaven,AMERIND,2019,7
Winterhaven,ASIAN,2019,16
Winterhaven,PACIFIC,2019,4
Winterhaven,OTHRACE,2019,49
Winterhaven,RACE2UP,2019,26
Winterhaven,HISPPOP,2019,145
Winterhaven,MINORITY,2019,206
Winterhaven,WHITE,2010,465
Winterhaven,BLACK,2010,19
Winterhaven,AMERIND,2010,6
Winterhaven,ASIAN,2010,12
Winterhaven,PACIFIC,2010,3
Winterhaven,OTHRACE,2010,37
Winterhaven,RACE2UP,2010,21
Winterhaven,HISPPOP,2010,113
Winterhaven,MINORITY,2010,162
Winterhaven,DIVINDX,2010,53.4
Winterhaven,HISPWHT,2019,82
Winterhaven,HISPBLK,2019,1
Winterhaven,HISPAI,2019,2
Winterhaven,HISPASN,2019,0
Winterhaven,HISPPI,2019,0
Winterhaven,HISPOTH,2019,48
Winterhaven,HISPMLT,2019,11
Winterhaven,HWHITE,2010,64
Winterhaven,HBLACK,2010,1
Winterhaven,HAMERIND,2010,2
Winterhaven,HASIAN,2010,0
Winterhaven,HPACIFIC,2010,0
Winterhaven,HOTHRACE,2010,37
Winterhaven,HRACE2UP,2010,9
Winterhaven,HRACEBAS,2010,113
Winterhaven,H1RACE,2010,104
Winterhaven,HADRBASE,2010,77
Winterhaven,HAD1RACE,2010,73
Winterhaven,U18RBASE,2010,101
Winterhaven,NONHISP,2019,450
Barrio Kroeger Lane,WHITE,2019,141
Barrio Kroeger Lane,BLACK,2019,22
Barrio Kroeger Lane,AMERIND,2019,18
Barrio Kroeger Lane,ASIAN,2019,3
Barrio Kroeger Lane,PACIFIC,2019,0
Barrio Kroeger Lane,OTHRACE,2019,72
Barrio Kroeger Lane,RACE2UP,2019,11
Barrio Kroeger Lane,HISPPOP,2019,157
Barrio Kroeger Lane,MINORITY,2019,195
Barrio Kroeger Lane,WHITE,2010,146
Barrio Kroeger Lane,BLACK,2010,21
Barrio Kroeger Lane,AMERIND,2010,17
Barrio Kroeger Lane,ASIAN,2010,3
Barrio Kroeger Lane,PACIFIC,2010,0
Barrio Kroeger Lane,OTHRACE,2010,62
Barrio Kroeger Lane,RACE2UP,2010,10
Barrio Kroeger Lane,HISPPOP,2010,138
Barrio Kroeger Lane,MINORITY,2010,175
Barrio Kroeger Lane,DIVINDX,2010,83.5
Barrio Kroeger Lane,HISPWHT,2019,68
Barrio Kroeger Lane,HISPBLK,2019,1
Barrio Kroeger Lane,HISPAI,2019,7
Barrio Kroeger Lane,HISPASN,2019,1
Barrio Kroeger Lane,HISPPI,2019,0
Barrio Kroeger Lane,HISPOTH,2019,72
Barrio Kroeger Lane,HISPMLT,2019,8
Barrio Kroeger Lane,HWHITE,2010,61
Barrio Kroeger Lane,HBLACK,2010,1
Barrio Kroeger Lane,HAMERIND,2010,6
Barrio Kroeger Lane,HASIAN,2010,1
Barrio Kroeger Lane,HPACIFIC,2010,0
Barrio Kroeger Lane,HOTHRACE,2010,62
Barrio Kroeger Lane,HRACE2UP,2010,7
Barrio Kroeger Lane,HRACEBAS,2010,138
Barrio Kroeger Lane,H1RACE,2010,131
Barrio Kroeger Lane,HADRBASE,2010,123
Barrio Kroeger Lane,HAD1RACE,2010,117
Barrio Kroeger Lane,U18RBASE,2010,18
Barrio Kroeger Lane,NONHISP,2019,111
Palo Verde Park,WHITE,2019,3206
Palo Verde Park,BLACK,2019,143
Palo Verde Park,AMERIND,2019,88
Palo Verde Park,ASIAN,2019,94
Palo Verde Park,PACIFIC,2019,12
Palo Verde Park,OTHRACE,2019,402
Palo Verde Park,RACE2UP,2019,219
Palo Verde Park,HISPPOP,2019,1278
Palo Verde Park,MINORITY,2019,1664
Palo Verde Park,WHITE,2010,3333
Palo Verde Park,BLACK,2010,126
Palo Verde Park,AMERIND,2010,76
Palo Verde Park,ASIAN,2010,76
Palo Verde Park,PACIFIC,2010,11
Palo Verde Park,OTHRACE,2010,327
Palo Verde Park,RACE2UP,2010,186
Palo Verde Park,HISPPOP,2010,1063
Palo Verde Park,MINORITY,2010,1393
Palo Verde Park,DIVINDX,2010,59.7
Palo Verde Park,HISPWHT,2019,706
Palo Verde Park,HISPBLK,2019,11
Palo Verde Park,HISPAI,2019,53
Palo Verde Park,HISPASN,2019,3
Palo Verde Park,HISPPI,2019,1
Palo Verde Park,HISPOTH,2019,401
Palo Verde Park,HISPMLT,2019,103
Palo Verde Park,HWHITE,2010,591
Palo Verde Park,HBLACK,2010,9
Palo Verde Park,HAMERIND,2010,45
Palo Verde Park,HASIAN,2010,3
Palo Verde Park,HPACIFIC,2010,1
Palo Verde Park,HOTHRACE,2010,326
Palo Verde Park,HRACE2UP,2010,88
Palo Verde Park,HRACEBAS,2010,1063
Palo Verde Park,H1RACE,2010,975
Palo Verde Park,HADRBASE,2010,673
Palo Verde Park,HAD1RACE,2010,632
Palo Verde Park,U18RBASE,2010,989
Palo Verde Park,NONHISP,2019,2886
Aldea Linda,WHITE,2019,171
Aldea Linda,BLACK,2019,8
Aldea Linda,AMERIND,2019,2
Aldea Linda,ASIAN,2019,12
Aldea Linda,PACIFIC,2019,2
Aldea Linda,OTHRACE,2019,14
Aldea Linda,RACE2UP,2019,12
Aldea Linda,HISPPOP,2019,63
Aldea Linda,MINORITY,2019,95
Aldea Linda,WHITE,2010,178
Aldea Linda,BLACK,2010,7
Aldea Linda,AMERIND,2010,2
Aldea Linda,ASIAN,2010,10
Aldea Linda,PACIFIC,2010,1
Aldea Linda,OTHRACE,2010,12
Aldea Linda,RACE2UP,2010,10
Aldea Linda,HISPPOP,2010,53
Aldea Linda,MINORITY,2010,81
Aldea Linda,DIVINDX,2010,58.6
Aldea Linda,HISPWHT,2019,45
Aldea Linda,HISPBLK,2019,2
Aldea Linda,HISPAI,2019,1
Aldea Linda,HISPASN,2019,0
Aldea Linda,HISPPI,2019,0
Aldea Linda,HISPOTH,2019,14
Aldea Linda,HISPMLT,2019,1
Aldea Linda,HWHITE,2010,38
Aldea Linda,HBLACK,2010,2
Aldea Linda,HAMERIND,2010,1
Aldea Linda,HASIAN,2010,0
Aldea Linda,HPACIFIC,2010,0
Aldea Linda,HOTHRACE,2010,11
Aldea Linda,HRACE2UP,2010,1
Aldea Linda,HRACEBAS,2010,53
Aldea Linda,H1RACE,2010,52
Aldea Linda,HADRBASE,2010,38
Aldea Linda,HAD1RACE,2010,37
Aldea Linda,U18RBASE,2010,40
Aldea Linda,NONHISP,2019,158
St. Cyrils,WHITE,2019,1774
St. Cyrils,BLACK,2019,144
St. Cyrils,AMERIND,2019,41
St. Cyrils,ASIAN,2019,65
St. Cyrils,PACIFIC,2019,6
St. Cyrils,OTHRACE,2019,162
St. Cyrils,RACE2UP,2019,153
St. Cyrils,HISPPOP,2019,620
St. Cyrils,MINORITY,2019,917
St. Cyrils,WHITE,2010,1736
St. Cyrils,BLACK,2010,120
St. Cyrils,AMERIND,2010,33
St. Cyrils,ASIAN,2010,49
St. Cyrils,PACIFIC,2010,5
St. Cyrils,OTHRACE,2010,124
St. Cyrils,RACE2UP,2010,122
St. Cyrils,HISPPOP,2010,485
St. Cyrils,MINORITY,2010,726
St. Cyrils,DIVINDX,2010,58.6
St. Cyrils,HISPWHT,2019,347
St. Cyrils,HISPBLK,2019,11
St. Cyrils,HISPAI,2019,10
St. Cyrils,HISPASN,2019,1
St. Cyrils,HISPPI,2019,1
St. Cyrils,HISPOTH,2019,158
St. Cyrils,HISPMLT,2019,93
St. Cyrils,HWHITE,2010,273
St. Cyrils,HBLACK,2010,9
St. Cyrils,HAMERIND,2010,8
St. Cyrils,HASIAN,2010,1
St. Cyrils,HPACIFIC,2010,1
St. Cyrils,HOTHRACE,2010,120
St. Cyrils,HRACE2UP,2010,74
St. Cyrils,HRACEBAS,2010,486
St. Cyrils,H1RACE,2010,411
St. Cyrils,HADRBASE,2010,327
St. Cyrils,HAD1RACE,2010,300
St. Cyrils,U18RBASE,2010,365
St. Cyrils,NONHISP,2019,1725
Arcadia Rose,WHITE,2019,315
Arcadia Rose,BLACK,2019,16
Arcadia Rose,AMERIND,2019,6
Arcadia Rose,ASIAN,2019,6
Arcadia Rose,PACIFIC,2019,0
Arcadia Rose,OTHRACE,2019,22
Arcadia Rose,RACE2UP,2019,23
Arcadia Rose,HISPPOP,2019,80
Arcadia Rose,MINORITY,2019,116
Arcadia Rose,WHITE,2010,312
Arcadia Rose,BLACK,2010,14
Arcadia Rose,AMERIND,2010,5
Arcadia Rose,ASIAN,2010,5
Arcadia Rose,PACIFIC,2010,0
Arcadia Rose,OTHRACE,2010,17
Arcadia Rose,RACE2UP,2010,18
Arcadia Rose,HISPPOP,2010,62
Arcadia Rose,MINORITY,2010,91
Arcadia Rose,DIVINDX,2010,48.6
Arcadia Rose,HISPWHT,2019,42
Arcadia Rose,HISPBLK,2019,0
Arcadia Rose,HISPAI,2019,2
Arcadia Rose,HISPASN,2019,0
Arcadia Rose,HISPPI,2019,0
Arcadia Rose,HISPOTH,2019,22
Arcadia Rose,HISPMLT,2019,14
Arcadia Rose,HWHITE,2010,33
Arcadia Rose,HBLACK,2010,0
Arcadia Rose,HAMERIND,2010,1
Arcadia Rose,HASIAN,2010,0
Arcadia Rose,HPACIFIC,2010,0
Arcadia Rose,HOTHRACE,2010,16
Arcadia Rose,HRACE2UP,2010,11
Arcadia Rose,HRACEBAS,2010,61
Arcadia Rose,H1RACE,2010,51
Arcadia Rose,HADRBASE,2010,40
Arcadia Rose,HAD1RACE,2010,36
Arcadia Rose,U18RBASE,2010,57
Arcadia Rose,NONHISP,2019,309
Saguaro Canyon,WHITE,2019,539
Saguaro Canyon,BLACK,2019,23
Saguaro Canyon,AMERIND,2019,5
Saguaro Canyon,ASIAN,2019,20
Saguaro Canyon,PACIFIC,2019,1
Saguaro Canyon,OTHRACE,2019,29
Saguaro Canyon,RACE2UP,2019,28
Saguaro Canyon,HISPPOP,2019,133
Saguaro Canyon,MINORITY,2019,199
Saguaro Canyon,WHITE,2010,560
Saguaro Canyon,BLACK,2010,20
Saguaro Canyon,AMERIND,2010,4
Saguaro Canyon,ASIAN,2010,16
Saguaro Canyon,PACIFIC,2010,1
Saguaro Canyon,OTHRACE,2010,23
Saguaro Canyon,RACE2UP,2010,24
Saguaro Canyon,HISPPOP,2010,109
Saguaro Canyon,MINORITY,2010,165
Saguaro Canyon,DIVINDX,2010,46.1
Saguaro Canyon,HISPWHT,2019,94
Saguaro Canyon,HISPBLK,2019,2
Saguaro Canyon,HISPAI,2019,1
Saguaro Canyon,HISPASN,2019,0
Saguaro Canyon,HISPPI,2019,0
Saguaro Canyon,HISPOTH,2019,28
Saguaro Canyon,HISPMLT,2019,8
Saguaro Canyon,HWHITE,2010,78
Saguaro Canyon,HBLACK,2010,1
Saguaro Canyon,HAMERIND,2010,1
Saguaro Canyon,HASIAN,2010,0
Saguaro Canyon,HPACIFIC,2010,0
Saguaro Canyon,HOTHRACE,2010,22
Saguaro Canyon,HRACE2UP,2010,7
Saguaro Canyon,HRACEBAS,2010,109
Saguaro Canyon,H1RACE,2010,102
Saguaro Canyon,HADRBASE,2010,63
Saguaro Canyon,HAD1RACE,2010,61
Saguaro Canyon,U18RBASE,2010,176
Saguaro Canyon,NONHISP,2019,511
Barrio Nopal,WHITE,2019,3035
Barrio Nopal,BLACK,2019,125
Barrio Nopal,AMERIND,2019,289
Barrio Nopal,ASIAN,2019,19
Barrio Nopal,PACIFIC,2019,6
Barrio Nopal,OTHRACE,2019,2322
Barrio Nopal,RACE2UP,2019,222
Barrio Nopal,HISPPOP,2019,5252
Barrio Nopal,MINORITY,2019,5611
Barrio Nopal,WHITE,2010,2927
Barrio Nopal,BLACK,2010,122
Barrio Nopal,AMERIND,2010,281
Barrio Nopal,ASIAN,2010,18
Barrio Nopal,PACIFIC,2010,6
Barrio Nopal,OTHRACE,2010,2082
Barrio Nopal,RACE2UP,2010,208
Barrio Nopal,HISPPOP,2010,4798
Barrio Nopal,MINORITY,2010,5152
Barrio Nopal,DIVINDX,2010,79.7
Barrio Nopal,HISPWHT,2019,2628
Barrio Nopal,HISPBLK,2019,30
Barrio Nopal,HISPAI,2019,87
Barrio Nopal,HISPASN,2019,2
Barrio Nopal,HISPPI,2019,0
Barrio Nopal,HISPOTH,2019,2318
Barrio Nopal,HISPMLT,2019,188
Barrio Nopal,HWHITE,2010,2434
Barrio Nopal,HBLACK,2010,28
Barrio Nopal,HAMERIND,2010,81
Barrio Nopal,HASIAN,2010,2
Barrio Nopal,HPACIFIC,2010,0
Barrio Nopal,HOTHRACE,2010,2076
Barrio Nopal,HRACE2UP,2010,176
Barrio Nopal,HRACEBAS,2010,4797
Barrio Nopal,H1RACE,2010,4622
Barrio Nopal,HADRBASE,2010,3106
Barrio Nopal,HAD1RACE,2010,3010
Barrio Nopal,U18RBASE,2010,1877
Barrio Nopal,NONHISP,2019,766
Santiago Hills,WHITE,2019,602
Santiago Hills,BLACK,2019,27
Santiago Hills,AMERIND,2019,20
Santiago Hills,ASIAN,2019,12
Santiago Hills,PACIFIC,2019,0
Santiago Hills,OTHRACE,2019,212
Santiago Hills,RACE2UP,2019,33
Santiago Hills,HISPPOP,2019,559
Santiago Hills,MINORITY,2019,612
Santiago Hills,WHITE,2010,627
Santiago Hills,BLACK,2010,25
Santiago Hills,AMERIND,2010,19
Santiago Hills,ASIAN,2010,10
Santiago Hills,PACIFIC,2010,0
Santiago Hills,OTHRACE,2010,185
Santiago Hills,RACE2UP,2010,30
Santiago Hills,HISPPOP,2010,500
Santiago Hills,MINORITY,2010,549
Santiago Hills,DIVINDX,2010,75.1
Santiago Hills,HISPWHT,2019,308
Santiago Hills,HISPBLK,2019,6
Santiago Hills,HISPAI,2019,12
Santiago Hills,HISPASN,2019,0
Santiago Hills,HISPPI,2019,0
Santiago Hills,HISPOTH,2019,211
Santiago Hills,HISPMLT,2019,22
Santiago Hills,HWHITE,2010,279
Santiago Hills,HBLACK,2010,5
Santiago Hills,HAMERIND,2010,11
Santiago Hills,HASIAN,2010,0
Santiago Hills,HPACIFIC,2010,0
Santiago Hills,HOTHRACE,2010,184
Santiago Hills,HRACE2UP,2010,20
Santiago Hills,HRACEBAS,2010,499
Santiago Hills,H1RACE,2010,479
Santiago Hills,HADRBASE,2010,385
Santiago Hills,HAD1RACE,2010,372
Santiago Hills,U18RBASE,2010,147
Santiago Hills,NONHISP,2019,346
Coronado Heights,WHITE,2019,866
Coronado Heights,BLACK,2019,110
Coronado Heights,AMERIND,2019,87
Coronado Heights,ASIAN,2019,28
Coronado Heights,PACIFIC,2019,4
Coronado Heights,OTHRACE,2019,424
Coronado Heights,RACE2UP,2019,92
Coronado Heights,HISPPOP,2019,926
Coronado Heights,MINORITY,2019,1172
Coronado Heights,WHITE,2010,949
Coronado Heights,BLACK,2010,112
Coronado Heights,AMERIND,2010,87
Coronado Heights,ASIAN,2010,25
Coronado Heights,PACIFIC,2010,4
Coronado Heights,OTHRACE,2010,389
Coronado Heights,RACE2UP,2010,88
Coronado Heights,HISPPOP,2010,863
Coronado Heights,MINORITY,2010,1108
Coronado Heights,DIVINDX,2010,83.1
Coronado Heights,HISPWHT,2019,426
Coronado Heights,HISPBLK,2019,7
Coronado Heights,HISPAI,2019,30
Coronado Heights,HISPASN,2019,0
Coronado Heights,HISPPI,2019,1
Coronado Heights,HISPOTH,2019,423
Coronado Heights,HISPMLT,2019,39
Coronado Heights,HWHITE,2010,403
Coronado Heights,HBLACK,2010,7
Coronado Heights,HAMERIND,2010,28
Coronado Heights,HASIAN,2010,0
Coronado Heights,HPACIFIC,2010,1
Coronado Heights,HOTHRACE,2010,388
Coronado Heights,HRACE2UP,2010,37
Coronado Heights,HRACEBAS,2010,864
Coronado Heights,H1RACE,2010,826
Coronado Heights,HADRBASE,2010,547
Coronado Heights,HAD1RACE,2010,526
Coronado Heights,U18RBASE,2010,462
Coronado Heights,NONHISP,2019,686
Harold Bell Wright Estates,WHITE,2019,830
Harold Bell Wright Estates,BLACK,2019,39
Harold Bell Wright Estates,AMERIND,2019,13
Harold Bell Wright Estates,ASIAN,2019,11
Harold Bell Wright Estates,PACIFIC,2019,2
Harold Bell Wright Estates,OTHRACE,2019,60
Harold Bell Wright Estates,RACE2UP,2019,24
Harold Bell Wright Estates,HISPPOP,2019,229
Harold Bell Wright Estates,MINORITY,2019,298
Harold Bell Wright Estates,WHITE,2010,714
Harold Bell Wright Estates,BLACK,2010,28
Harold Bell Wright Estates,AMERIND,2010,9
Harold Bell Wright Estates,ASIAN,2010,7
Harold Bell Wright Estates,PACIFIC,2010,1
Harold Bell Wright Estates,OTHRACE,2010,40
Harold Bell Wright Estates,RACE2UP,2010,17
Harold Bell Wright Estates,HISPPOP,2010,156
Harold Bell Wright Estates,MINORITY,2010,205
Harold Bell Wright Estates,DIVINDX,2010,47.1
Harold Bell Wright Estates,HISPWHT,2019,149
Harold Bell Wright Estates,HISPBLK,2019,7
Harold Bell Wright Estates,HISPAI,2019,7
Harold Bell Wright Estates,HISPASN,2019,0
Harold Bell Wright Estates,HISPPI,2019,0
Harold Bell Wright Estates,HISPOTH,2019,59
Harold Bell Wright Estates,HISPMLT,2019,7
Harold Bell Wright Estates,HWHITE,2010,102
Harold Bell Wright Estates,HBLACK,2010,5
Harold Bell Wright Estates,HAMERIND,2010,5
Harold Bell Wright Estates,HASIAN,2010,0
Harold Bell Wright Estates,HPACIFIC,2010,0
Harold Bell Wright Estates,HOTHRACE,2010,39
Harold Bell Wright Estates,HRACE2UP,2010,5
Harold Bell Wright Estates,HRACEBAS,2010,156
Harold Bell Wright Estates,H1RACE,2010,151
Harold Bell Wright Estates,HADRBASE,2010,106
Harold Bell Wright Estates,HAD1RACE,2010,104
Harold Bell Wright Estates,U18RBASE,2010,114
Harold Bell Wright Estates,NONHISP,2019,750
Carriage Park,WHITE,2019,5512
Carriage Park,BLACK,2019,530
Carriage Park,AMERIND,2019,81
Carriage Park,ASIAN,2019,208
Carriage Park,PACIFIC,2019,25
Carriage Park,OTHRACE,2019,572
Carriage Park,RACE2UP,2019,334
Carriage Park,HISPPOP,2019,1838
Carriage Park,MINORITY,2019,2812
Carriage Park,WHITE,2010,5545
Carriage Park,BLACK,2010,447
Carriage Park,AMERIND,2010,69
Carriage Park,ASIAN,2010,159
Carriage Park,PACIFIC,2010,21
Carriage Park,OTHRACE,2010,441
Carriage Park,RACE2UP,2010,271
Carriage Park,HISPPOP,2010,1452
Carriage Park,MINORITY,2010,2256
Carriage Park,DIVINDX,2010,57.1
Carriage Park,HISPWHT,2019,1062
Carriage Park,HISPBLK,2019,43
Carriage Park,HISPAI,2019,21
Carriage Park,HISPASN,2019,9
Carriage Park,HISPPI,2019,0
Carriage Park,HISPOTH,2019,563
Carriage Park,HISPMLT,2019,140
Carriage Park,HWHITE,2010,848
Carriage Park,HBLACK,2010,34
Carriage Park,HAMERIND,2010,17
Carriage Park,HASIAN,2010,8
Carriage Park,HPACIFIC,2010,0
Carriage Park,HOTHRACE,2010,432
Carriage Park,HRACE2UP,2010,113
Carriage Park,HRACEBAS,2010,1452
Carriage Park,H1RACE,2010,1339
Carriage Park,HADRBASE,2010,1015
Carriage Park,HAD1RACE,2010,953
Carriage Park,U18RBASE,2010,1255
Carriage Park,NONHISP,2019,5424
Copper Vista,WHITE,2019,1246
Copper Vista,BLACK,2019,26
Copper Vista,AMERIND,2019,100
Copper Vista,ASIAN,2019,5
Copper Vista,PACIFIC,2019,0
Copper Vista,OTHRACE,2019,937
Copper Vista,RACE2UP,2019,86
Copper Vista,HISPPOP,2019,2170
Copper Vista,MINORITY,2019,2263
Copper Vista,WHITE,2010,1244
Copper Vista,BLACK,2010,27
Copper Vista,AMERIND,2010,99
Copper Vista,ASIAN,2010,5
Copper Vista,PACIFIC,2010,0
Copper Vista,OTHRACE,2010,874
Copper Vista,RACE2UP,2010,84
Copper Vista,HISPPOP,2010,2066
Copper Vista,MINORITY,2010,2160
Copper Vista,DIVINDX,2010,77.2
Copper Vista,HISPWHT,2019,1108
Copper Vista,HISPBLK,2019,9
Copper Vista,HISPAI,2019,39
Copper Vista,HISPASN,2019,2
Copper Vista,HISPPI,2019,0
Copper Vista,HISPOTH,2019,936
Copper Vista,HISPMLT,2019,76
Copper Vista,HWHITE,2010,1071
Copper Vista,HBLACK,2010,8
Copper Vista,HAMERIND,2010,38
Copper Vista,HASIAN,2010,2
Copper Vista,HPACIFIC,2010,0
Copper Vista,HOTHRACE,2010,873
Copper Vista,HRACE2UP,2010,74
Copper Vista,HRACEBAS,2010,2066
Copper Vista,H1RACE,2010,1991
Copper Vista,HADRBASE,2010,1242
Copper Vista,HAD1RACE,2010,1194
Copper Vista,U18RBASE,2010,888
Copper Vista,NONHISP,2019,231
West Lamar City Acres,WHITE,2019,259
West Lamar City Acres,BLACK,2019,3
West Lamar City Acres,AMERIND,2019,19
West Lamar City Acres,ASIAN,2019,0
West Lamar City Acres,PACIFIC,2019,0
West Lamar City Acres,OTHRACE,2019,81
West Lamar City Acres,RACE2UP,2019,16
West Lamar City Acres,HISPPOP,2019,340
West Lamar City Acres,MINORITY,2019,358
West Lamar City Acres,WHITE,2010,272
West Lamar City Acres,BLACK,2010,3
West Lamar City Acres,AMERIND,2010,20
West Lamar City Acres,ASIAN,2010,0
West Lamar City Acres,PACIFIC,2010,0
West Lamar City Acres,OTHRACE,2010,80
West Lamar City Acres,RACE2UP,2010,17
West Lamar City Acres,HISPPOP,2010,345
West Lamar City Acres,MINORITY,2010,364
West Lamar City Acres,DIVINDX,2010,61.8
West Lamar City Acres,HISPWHT,2019,239
West Lamar City Acres,HISPBLK,2019,2
West Lamar City Acres,HISPAI,2019,6
West Lamar City Acres,HISPASN,2019,0
West Lamar City Acres,HISPPI,2019,0
West Lamar City Acres,HISPOTH,2019,81
West Lamar City Acres,HISPMLT,2019,13
West Lamar City Acres,HWHITE,2010,244
West Lamar City Acres,HBLACK,2010,2
West Lamar City Acres,HAMERIND,2010,6
West Lamar City Acres,HASIAN,2010,0
West Lamar City Acres,HPACIFIC,2010,0
West Lamar City Acres,HOTHRACE,2010,80
West Lamar City Acres,HRACE2UP,2010,13
West Lamar City Acres,HRACEBAS,2010,345
West Lamar City Acres,H1RACE,2010,332
West Lamar City Acres,HADRBASE,2010,258
West Lamar City Acres,HAD1RACE,2010,249
West Lamar City Acres,U18RBASE,2010,93
West Lamar City Acres,NONHISP,2019,39
Loma Verde,WHITE,2019,371
Loma Verde,BLACK,2019,19
Loma Verde,AMERIND,2019,6
Loma Verde,ASIAN,2019,20
Loma Verde,PACIFIC,2019,0
Loma Verde,OTHRACE,2019,49
Loma Verde,RACE2UP,2019,23
Loma Verde,HISPPOP,2019,139
Loma Verde,MINORITY,2019,194
Loma Verde,WHITE,2010,398
Loma Verde,BLACK,2010,18
Loma Verde,AMERIND,2010,6
Loma Verde,ASIAN,2010,17
Loma Verde,PACIFIC,2010,0
Loma Verde,OTHRACE,2010,41
Loma Verde,RACE2UP,2010,21
Loma Verde,HISPPOP,2010,119
Loma Verde,MINORITY,2010,168
Loma Verde,DIVINDX,2010,59.5
Loma Verde,HISPWHT,2019,77
Loma Verde,HISPBLK,2019,1
Loma Verde,HISPAI,2019,3
Loma Verde,HISPASN,2019,0
Loma Verde,HISPPI,2019,0
Loma Verde,HISPOTH,2019,49
Loma Verde,HISPMLT,2019,9
Loma Verde,HWHITE,2010,66
Loma Verde,HBLACK,2010,1
Loma Verde,HAMERIND,2010,3
Loma Verde,HASIAN,2010,0
Loma Verde,HPACIFIC,2010,0
Loma Verde,HOTHRACE,2010,41
Loma Verde,HRACE2UP,2010,8
Loma Verde,HRACEBAS,2010,119
Loma Verde,H1RACE,2010,111
Loma Verde,HADRBASE,2010,80
Loma Verde,HAD1RACE,2010,77
Loma Verde,U18RBASE,2010,94
Loma Verde,NONHISP,2019,349
Downtown,WHITE,2019,110
Downtown,BLACK,2019,7
Downtown,AMERIND,2019,3
Downtown,ASIAN,2019,6
